snapshot,balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
90000,ge100,All,active,188,2069,65659258000040,188,2069,65659258000040,0.80
90000,ge100,All,all,1013,3877,189737376000040,331,2213,69052062000040,0.86
90000,ge100,All,never_spent,825,1808,124078118000000,143,144,3392804000000,0.06
90000,ge100,P2PK,all,143,144,3392804000000,143,144,3392804000000,0.06
90000,ge100,P2PK,never_spent,143,144,3392804000000,143,144,3392804000000,0.06
90000,ge100,P2PKH,active,188,2069,65659258000040,188,2069,65659258000040,0.80
90000,ge100,P2PKH,all,870,3733,186344572000040,188,2069,65659258000040,0.80
90000,ge100,P2PKH,never_spent,682,1664,120685314000000,0,0,0,0.00
90000,ge1000,All,active,80,1280,62365453000000,80,1280,62365453000000,0.49
90000,ge1000,All,all,274,1910,170514293000000,82,1282,62913770000000,0.49
90000,ge1000,All,never_spent,194,630,108148840000000,2,2,548317000000,0.00
90000,ge1000,P2PK,all,2,2,548317000000,2,2,548317000000,0.00
90000,ge1000,P2PK,never_spent,2,2,548317000000,2,2,548317000000,0.00
90000,ge1000,P2PKH,active,80,1280,62365453000000,80,1280,62365453000000,0.49
90000,ge1000,P2PKH,all,272,1908,169965976000000,80,1280,62365453000000,0.49
90000,ge1000,P2PKH,never_spent,192,628,107600523000000,0,0,0,0.00
110000,all,All,active,1643,12448,100822106963167,1643,12448,100822106963167,4.84
110000,all,All,all,76513,98718,550000000000000,54702,65526,369565526318753,26.50
110000,all,All,inactive,26,32,1578958000000,26,32,1578958000000,0.01
110000,all,All,never_spent,74844,86238,447598935036833,53033,53046,267164461355586,21.64
110000,all,P2PK,active,14,14,46468000000,14,14,46468000000,0.01
110000,all,P2PK,all,53064,53077,267266414163063,53063,53076,267266414163063,21.65
110000,all,P2PK,inactive,18,18,55578000000,18,18,55578000000,0.01
110000,all,P2PK,never_spent,53032,53045,267164368163063,53031,53044,267164368163063,21.64
110000,all,P2PKH,active,1629,12434,100775638963167,1629,12434,100775638963167,4.84
110000,all,P2PKH,all,23448,45638,282733582836937,1639,12450,102299112155690,4.84
110000,all,P2PKH,inactive,8,14,1523380000000,8,14,1523380000000,0.01
110000,all,P2PKH,never_spent,21811,33190,180434563873770,2,2,93192523,0.00
110000,ge1,All,active,960,11169,100810011447382,960,11169,100810011447382,4.32
110000,ge1,All,all,59456,79252,549813256856160,53935,64162,369552371610357,25.94
110000,ge1,All,inactive,25,31,1578957000000,25,31,1578957000000,0.01
110000,ge1,All,never_spent,58471,68052,447424288408778,52950,52962,267163403162975,21.61
110000,ge1,P2PK,active,12,12,46428000000,12,12,46428000000,0.00
110000,ge1,P2PK,all,52981,52993,267265409162975,52980,52992,267265409162975,21.62
110000,ge1,P2PK,inactive,18,18,55578000000,18,18,55578000000,0.01
110000,ge1,P2PK,never_spent,52951,52963,267163403162975,52950,52962,267163403162975,21.61
110000,ge1,P2PKH,active,948,11157,100763583447382,948,11157,100763583447382,4.32
110000,ge1,P2PKH,all,6475,26259,282547847693185,955,11170,102286962447382,4.32
110000,ge1,P2PKH,inactive,7,13,1523379000000,7,13,1523379000000,0.01
110000,ge1,P2PKH,never_spent,5520,15089,180260885245803,0,0,0,0.00
110000,ge10,All,active,666,9173,100718311668783,666,9173,100718311668783,3.54
110000,ge10,All,all,56436,72125,548615638946972,53595,62120,369444330831758,25.15
110000,ge10,All,inactive,21,27,1577913000000,21,27,1577913000000,0.01
110000,ge10,All,never_spent,55749,62925,446319414278189,52908,52920,267148106162975,21.59
110000,ge10,P2PK,active,11,11,46228000000,11,11,46228000000,0.00
110000,ge10,P2PK,all,52935,52947,267248968162975,52934,52946,267248968162975,21.60
110000,ge10,P2PK,inactive,15,15,54634000000,15,15,54634000000,0.01
110000,ge10,P2PK,never_spent,52909,52921,267148106162975,52908,52920,267148106162975,21.59
110000,ge10,P2PKH,active,655,9162,100672083668783,655,9162,100672083668783,3.54
110000,ge10,P2PKH,all,3501,19178,281366670783997,661,9174,102195362668783,3.55
110000,ge10,P2PKH,inactive,6,12,1523279000000,6,12,1523279000000,0.01
110000,ge10,P2PKH,never_spent,2840,10004,179171308115214,0,0,0,0.00
110000,ge100,All,active,340,5547,99477415785759,340,5547,99477415785759,2.14
110000,ge100,All,all,1534,10198,277020598268344,494,5719,104415981785759,2.21
110000,ge100,All,inactive,4,10,1516279000000,4,10,1516279000000,0.00
110000,ge100,All,never_spent,1190,4641,176026903482585,150,162,3422287000000,0.07
110000,ge100,P2PK,all,150,162,3422287000000,150,162,3422287000000,0.07
110000,ge100,P2PK,never_spent,150,162,3422287000000,150,162,3422287000000,0.07
110000,ge100,P2PKH,active,340,5547,99477415785759,340,5547,99477415785759,2.14
110000,ge100,P2PKH,all,1384,10036,273598311268344,344,5557,100993694785759,2.14
110000,ge100,P2PKH,inactive,4,10,1516279000000,4,10,1516279000000,0.00
110000,ge100,P2PKH,never_spent,1040,4479,172604616482585,0,0,0,0.00
110000,ge1000,All,active,116,2303,92448991000000,116,2303,92448991000000,0.89
110000,ge1000,All,all,382,3013,245722343000000,121,2313,94443582000000,0.89
110000,ge1000,All,inactive,3,8,1446274000000,3,8,1446274000000,0.00
110000,ge1000,All,never_spent,263,702,151827078000000,2,2,548317000000,0.00
110000,ge1000,P2PK,all,2,2,548317000000,2,2,548317000000,0.00
110000,ge1000,P2PK,never_spent,2,2,548317000000,2,2,548317000000,0.00
110000,ge1000,P2PKH,active,116,2303,92448991000000,116,2303,92448991000000,0.89
110000,ge1000,P2PKH,all,380,3011,245174026000000,119,2311,93895265000000,0.89
110000,ge1000,P2PKH,inactive,3,8,1446274000000,3,8,1446274000000,0.00
110000,ge1000,P2PKH,never_spent,261,700,151278761000000,0,0,0,0.00
120000,all,All,active,3396,31018,88566687956278,3396,31018,88566687956278,12.03
120000,all,All,all,96613,150736,600000000000000,56115,83785,355103005109115,33.56
120000,all,All,inactive,28,37,1142913000000,28,37,1142913000000,0.02
120000,all,All,never_spent,93189,119681,510290399043722,52691,52730,265393404152837,21.51
120000,all,P2PK,active,17,17,66630000000,17,17,66630000000,0.01
120000,all,P2PK,all,52723,52734,265515695960314,52722,52733,265515695960314,21.51
120000,all,P2PK,inactive,18,18,59097000000,18,18,59097000000,0.01
120000,all,P2PK,never_spent,52688,52699,265389968960314,52687,52698,265389968960314,21.50
120000,all,P2PKH,active,3379,31001,88500057956278,3379,31001,88500057956278,12.03
120000,all,P2PKH,all,43889,97999,334484301039686,3393,31052,89587309148801,12.05
120000,all,P2PKH,inactive,10,19,1083816000000,10,19,1083816000000,0.01
120000,all,P2PKH,never_spent,40500,66979,244900427083408,4,32,3435192523,0.01
120000,ge1,All,active,1986,28181,88541775919083,1986,28181,88541775919083,10.88
120000,ge1,All,all,63887,111987,599684820673261,54619,80861,355077175879309,32.38
120000,ge1,All,inactive,27,36,1142912000000,27,36,1142912000000,0.02
120000,ge1,All,never_spent,61874,83770,510000132754178,52606,52644,265392487960226,21.48
120000,ge1,P2PK,active,15,15,66609000000,15,15,66609000000,0.01
120000,ge1,P2PK,all,52638,52648,265514851960226,52637,52647,265514851960226,21.49
120000,ge1,P2PK,inactive,18,18,59097000000,18,18,59097000000,0.01
120000,ge1,P2PK,never_spent,52605,52615,265389145960226,52604,52614,265389145960226,21.48
120000,ge1,P2PKH,active,1971,28166,88475166919083,1971,28166,88475166919083,10.88
120000,ge1,P2PKH,all,11249,59339,334169968713035,1982,28214,89562323919083,10.90
120000,ge1,P2PKH,inactive,9,18,1083815000000,9,18,1083815000000,0.01
120000,ge1,P2PKH,never_spent,9269,31155,244610986793952,2,30,3342000000,0.01
120000,ge10,All,active,1230,22916,88279822432939,1230,22916,88279822432939,8.83
120000,ge10,All,all,58717,95011,597729022247147,53815,75548,354798069393165,30.31
120000,ge10,All,inactive,24,33,1142012000000,24,33,1142012000000,0.01
120000,ge10,All,never_spent,57463,72062,508307187814208,52561,52599,265376234960226,21.46
120000,ge10,P2PK,active,14,14,66409000000,14,14,66409000000,0.01
120000,ge10,P2PK,all,52590,52600,265497598960226,52589,52599,265497598960226,21.47
120000,ge10,P2PK,inactive,16,16,58297000000,16,16,58297000000,0.01
120000,ge10,P2PK,never_spent,52560,52570,265372892960226,52559,52569,265372892960226,21.46
120000,ge10,P2PKH,active,1216,22902,88213413432939,1216,22902,88213413432939,8.83
120000,ge10,P2PKH,all,6127,42411,332231423286921,1226,22949,89300470432939,8.85
120000,ge10,P2PKH,inactive,8,17,1083715000000,8,17,1083715000000,0.01
120000,ge10,P2PKH,never_spent,4903,19492,242934294853982,2,30,3342000000,0.01
120000,ge100,All,active,474,12579,85640743976150,474,12579,85640743976150,4.84
120000,ge100,All,all,2167,19578,321211986576081,626,12750,90095604876081,4.91
120000,ge100,All,inactive,5,14,1075715000000,5,14,1075715000000,0.01
120000,ge100,All,never_spent,1688,6985,234495527599931,147,157,3379145899931,0.06
120000,ge100,P2PK,all,147,157,3379145899931,147,157,3379145899931,0.06
120000,ge100,P2PK,never_spent,147,157,3379145899931,147,157,3379145899931,0.06
120000,ge100,P2PKH,active,474,12579,85640743976150,474,12579,85640743976150,4.84
120000,ge100,P2PKH,all,2020,19421,317832840676150,479,12593,86716458976150,4.84
120000,ge100,P2PKH,inactive,5,14,1075715000000,5,14,1075715000000,0.01
120000,ge100,P2PKH,never_spent,1541,6828,231116381700000,0,0,0,0.00
120000,ge1000,All,active,137,4693,74888228424904,137,4693,74888228424904,1.80
120000,ge1000,All,all,512,5735,274228861424904,142,4703,76477160424904,1.81
120000,ge1000,All,inactive,3,8,1040615000000,3,8,1040615000000,0.00
120000,ge1000,All,never_spent,372,1034,198300018000000,2,2,548317000000,0.00
120000,ge1000,P2PK,all,2,2,548317000000,2,2,548317000000,0.00
120000,ge1000,P2PK,never_spent,2,2,548317000000,2,2,548317000000,0.00
120000,ge1000,P2PKH,active,137,4693,74888228424904,137,4693,74888228424904,1.80
120000,ge1000,P2PKH,all,510,5733,273680544424904,140,4701,75928843424904,1.81
120000,ge1000,P2PKH,inactive,3,8,1040615000000,3,8,1040615000000,0.00
120000,ge1000,P2PKH,never_spent,370,1032,197751701000000,0,0,0,0.00
130000,all,All,active,9367,60752,112301624059857,9366,60745,112301321888408,23.69
130000,all,All,all,146551,268836,649999998999999,58332,109768,358607328385331,43.69
130000,all,All,inactive,30,45,262806000000,30,45,262806000000,0.02
130000,all,All,never_spent,137154,208039,537435568940142,48936,48978,246043200496923,19.98
130000,all,P2PK,active,23,24,94755000100,23,24,94755000100,0.01
130000,all,P2PK,all,48964,48979,246180288304500,48963,48978,246180288304500,19.98
130000,all,P2PK,inactive,14,14,47944000000,14,14,47944000000,0.01
130000,all,P2PK,never_spent,48927,48941,246037589304400,48926,48940,246037589304400,19.97
130000,all,P2PKH,active,9343,60721,112206566888308,9343,60721,112206566888308,23.68
130000,all,P2PKH,all,97586,219850,403819408524050,9369,60790,112427040080831,23.70
130000,all,P2PKH,inactive,16,31,214862000000,16,31,214862000000,0.01
130000,all,P2PKH,never_spent,88227,159098,291397979635742,10,38,5611192523,0.02
130000,ge1,All,active,5361,51178,112205945982520,5360,51171,112205643811071,19.84
130000,ge1,All,all,76387,171865,649267034046700,54198,100054,358510675213519,39.78
130000,ge1,All,inactive,26,37,262761000000,26,37,262761000000,0.02
130000,ge1,All,never_spent,71000,120650,536798327064180,48812,48846,246042270402448,19.93
130000,ge1,P2PK,active,22,23,94754000100,22,23,94754000100,0.01
130000,ge1,P2PK,all,48845,48859,246179519402548,48844,48858,246179519402548,19.95
130000,ge1,P2PK,inactive,14,14,47944000000,14,14,47944000000,0.01
130000,ge1,P2PK,never_spent,48809,48822,246036821402448,48808,48821,246036821402448,19.93
130000,ge1,P2PKH,active,5338,51148,112110889810971,5338,51148,112110889810971,19.83
130000,ge1,P2PKH,all,27541,122999,403087212472703,5354,51196,112331155810971,19.85
130000,ge1,P2PKH,inactive,12,23,214817000000,12,23,214817000000,0.01
130000,ge1,P2PKH,never_spent,22191,71828,290761505661732,4,25,5449000000,0.01
130000,ge10,All,active,2191,35296,111172454874596,2191,35296,111172454874596,13.62
130000,ge10,All,all,61076,117856,644205636390860,50986,84130,357462679594734,33.54
130000,ge10,All,inactive,22,27,261444000000,22,27,261444000000,0.01
130000,ge10,All,never_spent,58863,82533,532771737516264,48773,48807,246028780720138,19.91
130000,ge10,P2PK,active,20,21,93991000100,20,21,93991000100,0.01
130000,ge10,P2PK,all,48804,48818,246165073720238,48803,48817,246165073720238,19.93
130000,ge10,P2PK,inactive,13,13,47244000000,13,13,47244000000,0.01
130000,ge10,P2PK,never_spent,48771,48784,246023838720138,48770,48783,246023838720138,19.91
130000,ge10,P2PKH,active,2171,35275,111078463874496,2171,35275,111078463874496,13.61
130000,ge10,P2PKH,all,12272,69038,398040562670622,2183,35313,111297605874496,13.63
130000,ge10,P2PKH,inactive,9,14,214200000000,9,14,214200000000,0.01
130000,ge10,P2PKH,never_spent,10092,33749,286747898796126,3,24,4942000000,0.01
130000,ge100,All,active,595,11637,106193571335463,595,11637,106193571335463,4.48
130000,ge100,All,all,3200,20719,373023650488489,718,11777,109211834235394,4.54
130000,ge100,All,inactive,4,8,200100000000,4,8,200100000000,0.00
130000,ge100,All,never_spent,2601,9074,266629979153026,119,132,2818162899931,0.05
130000,ge100,P2PK,active,1,2,10008000000,1,2,10008000000,0.00
130000,ge100,P2PK,all,120,134,2828170899931,120,134,2828170899931,0.05
130000,ge100,P2PK,never_spent,119,132,2818162899931,119,132,2818162899931,0.05
130000,ge100,P2PKH,active,594,11635,106183563335463,594,11635,106183563335463,4.48
130000,ge100,P2PKH,all,3080,20585,370195479588558,598,11643,106383663335463,4.49
130000,ge100,P2PKH,inactive,4,8,200100000000,4,8,200100000000,0.00
130000,ge100,P2PKH,never_spent,2482,8942,263811816253095,0,0,0,0.00
130000,ge1000,All,active,127,2285,92658414299263,127,2285,92658414299263,0.88
130000,ge1000,All,all,592,3616,305694821735125,130,2288,93311731299263,0.88
130000,ge1000,All,inactive,1,1,105000000000,1,1,105000000000,0.00
130000,ge1000,All,never_spent,464,1330,212931407435862,2,2,548317000000,0.00
130000,ge1000,P2PK,all,2,2,548317000000,2,2,548317000000,0.00
130000,ge1000,P2PK,never_spent,2,2,548317000000,2,2,548317000000,0.00
130000,ge1000,P2PKH,active,127,2285,92658414299263,127,2285,92658414299263,0.88
130000,ge1000,P2PKH,all,590,3614,305146504735125,128,2286,92763414299263,0.88
130000,ge1000,P2PKH,inactive,1,1,105000000000,1,1,105000000000,0.00
130000,ge1000,P2PKH,never_spent,462,1328,212383090435862,0,0,0,0.00
140000,all,All,active,20602,156591,75267761538904,20601,156585,75267459432991,60.90
140000,all,All,all,403849,752281,699999998999999,65826,201977,305387781605033,79.42
140000,all,All,inactive,136,254,4597774831616,136,254,4597774831616,0.10
140000,all,All,never_spent,383111,595436,620134462629479,45089,45138,225522547340426,18.41
140000,all,P2PK,active,18,18,115860000000,18,18,115860000000,0.01
140000,all,P2PK,all,45110,45124,225668371731144,45109,45123,225668371731144,18.41
140000,all,P2PK,inactive,12,12,37544000000,12,12,37544000000,0.00
140000,all,P2PK,never_spent,45080,45094,225514967731144,45079,45093,225514967731144,18.40
140000,all,P2PKH,active,20583,156567,75151599432991,20583,156567,75151599432991,60.89
140000,all,P2PKH,all,358738,707151,474331325162942,20717,156854,79719409873889,61.01
140000,all,P2PKH,inactive,124,242,4560230831616,124,242,4560230831616,0.10
140000,all,P2PKH,never_spent,338031,550342,394619494898335,10,45,7579609282,0.02
140000,ge1,All,active,11835,133530,75059417070710,11834,133524,75059114964797,51.67
140000,ge1,All,all,103298,380007,698629470162884,56807,178633,305177822809079,70.08
140000,ge1,All,inactive,75,173,4597331731616,75,173,4597331731616,0.07
140000,ge1,All,never_spent,91388,246304,618972721360558,44898,44936,225521376112666,18.33
140000,ge1,P2PK,active,17,17,115859000000,17,17,115859000000,0.01
140000,ge1,P2PK,all,44925,44938,225667319112666,44924,44937,225667319112666,18.35
140000,ge1,P2PK,inactive,12,12,37544000000,12,12,37544000000,0.01
140000,ge1,P2PK,never_spent,44896,44909,225513916112666,44895,44908,225513916112666,18.33
140000,ge1,P2PKH,active,11817,133507,74943255964797,11817,133507,74943255964797,51.66
140000,ge1,P2PKH,all,58372,335063,472961848944305,11883,133696,79510503696413,51.74
140000,ge1,P2PKH,inactive,63,161,4559787731616,63,161,4559787731616,0.07
140000,ge1,P2PKH,never_spent,46492,201395,393458805247892,3,28,7460000000,0.01
140000,ge10,All,active,4279,80466,72423316016761,4279,80466,72423316016761,31.01
140000,ge10,All,all,65452,205823,686083871477695,49193,125505,302520314324968,49.39
140000,ge10,All,inactive,52,139,4588259731616,52,139,4588259731616,0.06
140000,ge10,All,never_spent,61121,125218,609072295729318,44862,44900,225508738576591,18.32
140000,ge10,P2PK,active,16,16,115596000000,16,16,115596000000,0.01
140000,ge10,P2PK,all,44886,44899,225653518576591,44885,44898,225653518576591,18.33
140000,ge10,P2PK,inactive,10,10,36644000000,10,10,36644000000,0.01
140000,ge10,P2PK,never_spent,44860,44873,225501278576591,44859,44872,225501278576591,18.32
140000,ge10,P2PKH,active,4263,80450,72307720016761,4263,80450,72307720016761,31.00
140000,ge10,P2PKH,all,20566,160924,460430352901104,4308,80607,76866795748377,31.07
140000,ge10,P2PKH,inactive,42,129,4551615731616,42,129,4551615731616,0.05
140000,ge10,P2PKH,never_spent,16261,80345,383571017152727,3,28,7460000000,0.01
140000,ge100,All,active,700,16376,61678082933493,700,16376,61678082933493,6.30
140000,ge100,All,all,3998,28199,414175422238484,785,16533,67763560565040,6.37
140000,ge100,All,inactive,22,81,4492319731616,22,81,4492319731616,0.03
140000,ge100,All,never_spent,3276,11742,348005019573375,63,76,1593157899931,0.03
140000,ge100,P2PK,active,1,1,50000000000,1,1,50000000000,0.00
140000,ge100,P2PK,all,64,77,1643157899931,64,77,1643157899931,0.03
140000,ge100,P2PK,never_spent,63,76,1593157899931,63,76,1593157899931,0.03
140000,ge100,P2PKH,active,699,16375,61628082933493,699,16375,61628082933493,6.30
140000,ge100,P2PKH,all,3934,28122,412532264338553,721,16456,66120402665109,6.34
140000,ge100,P2PKH,inactive,22,81,4492319731616,22,81,4492319731616,0.03
140000,ge100,P2PKH,never_spent,3213,11666,346411861673444,0,0,0,0.00
140000,ge1000,All,active,110,1742,45911258808268,110,1742,45911258808268,0.67
140000,ge1000,All,all,622,3190,331887100381343,115,1751,50276775808268,0.68
140000,ge1000,All,inactive,4,8,4042200000000,4,8,4042200000000,0.00
140000,ge1000,All,never_spent,508,1440,281933641573075,1,1,323317000000,0.00
140000,ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
140000,ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
140000,ge1000,P2PKH,active,110,1742,45911258808268,110,1742,45911258808268,0.67
140000,ge1000,P2PKH,all,621,3189,331563783381343,114,1750,49953458808268,0.68
140000,ge1000,P2PKH,inactive,4,8,4042200000000,4,8,4042200000000,0.00
140000,ge1000,P2PKH,never_spent,507,1439,281610324573075,0,0,0,0.00
160000,all,All,active,27931,351447,117780023678510,27930,351413,117518784168277,135.85
160000,all,All,all,568131,1265870,799999998999999,70102,394344,336004276058785,153.35
160000,all,All,inactive,355,1067,9756975484432,355,1067,9756975484432,0.42
